q1,q2,m1,m2,c,r0,L,E,bound,period,orbit_type,drift_pct,max_sep,min_sep,retcode,case_label
1.0000,-1.0000,1.00,2.00,4.00,3.80277564,0.5000,-0.250000,true,NaN,high_ecc_elliptic,0.679090,3.802776,0.197375,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,1.79056942,0.5000,-0.500000,true,NaN,high_ecc_elliptic,0.249318,1.790569,0.213268,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,0.75000000,0.5000,-1.000000,true,NaN,moderate_ecc_elliptic,0.051465,0.750000,0.250064,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,99.24428901,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.244289,79.104575,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,39.23538406,1.0000,-0.025000,true,NaN,high_ecc_elliptic,0.028115,39.235384,0.778751,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,19.21954446,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.012735,19.219544,0.833667,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,9.18330013,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.005122,9.183300,0.823150,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,3.00000000,1.0000,-0.250000,true,NaN,moderate_ecc_elliptic,0.000783,3.000000,1.000008,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,96.90415760,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,96.904158,76.788278,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,36.73320053,2.0000,-0.025000,true,NaN,high_ecc_elliptic,0.000078,36.733201,3.267464,Success,unlike
1.0000,-1.0000,1.00,2.00,4.00,16.32455532,2.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000023,16.324555,3.676796,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,100.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,100.000000,79.877388,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,40.00000000,0.0000,-0.025000,true,NaN,high_ecc_elliptic,0.022033,40.000000,0.937673,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,20.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.184664,20.000000,0.484921,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,10.00000000,0.0000,-0.100000,false,NaN,unbound,2.004281,10.000000,0.219890,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,4.00000000,0.0000,-0.250000,false,NaN,unbound,57.145384,4.000000,0.092839,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,2.00000000,0.0000,-0.500000,false,NaN,unbound,101.219421,2.000000,0.039982,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,1.00000000,0.0000,-1.000000,false,NaN,failed,NaN,1.000000,0.060608,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.50000000,0.0000,-2.000000,false,NaN,failed,NaN,0.500000,0.029937,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,99.99249944,0.1000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.992499,79.869887,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,39.99249859,0.1000,-0.025000,false,NaN,failed,NaN,39.992499,0.323737,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,19.99249719,0.1000,-0.050000,false,NaN,failed,NaN,19.992497,0.122407,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,9.99249437,0.1000,-0.100000,false,NaN,failed,NaN,9.992494,0.100674,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,3.99248588,0.1000,-0.250000,false,NaN,failed,NaN,3.992486,0.050548,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,1.99247166,0.1000,-0.500000,false,NaN,failed,NaN,1.992472,0.031810,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.99244289,0.1000,-1.000000,false,NaN,failed,NaN,0.992443,0.052429,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.49238399,0.1000,-2.000000,false,NaN,failed,NaN,0.492384,0.050738,Failure,unlike
1.0000,-1.0000,1.00,2.00,10.00,99.95310301,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.953103,79.830494,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,39.95306994,0.2500,-0.025000,false,NaN,unbound,1953.969126,39.953070,0.515819,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,19.95301462,0.2500,-0.050000,false,173.500000,unbound,1039.071294,22.269393,0.246528,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,9.95290319,0.2500,-0.100000,false,63.250000,unbound,514.035944,10.866224,0.314190,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,3.95256242,0.2500,-0.250000,false,15.265000,unbound,200.496525,4.191099,0.063869,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,1.95197164,0.2500,-0.500000,false,5.175000,unbound,93.394729,1.974612,0.052174,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.95069391,0.2500,-1.000000,false,NaN,unbound,41.181918,0.950694,0.050476,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.44764235,0.2500,-2.000000,false,NaN,unbound,6.294764,0.447642,0.052810,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,99.81214711,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.812147,79.689617,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,39.81161276,0.5000,-0.025000,false,NaN,unbound,7.604019,39.811613,0.443523,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,19.81070844,0.5000,-0.050000,false,NaN,unbound,3.720395,19.810708,0.244714,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,9.80884602,0.5000,-0.100000,false,NaN,unbound,1.775243,9.808846,0.191568,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,3.80277564,0.5000,-0.250000,true,NaN,high_ecc_elliptic,0.611859,3.802776,0.197553,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,1.79056942,0.5000,-0.500000,true,NaN,high_ecc_elliptic,0.230166,1.790569,0.209594,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,0.75000000,0.5000,-1.000000,true,NaN,moderate_ecc_elliptic,0.049891,0.750000,0.250119,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,99.24428901,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.244289,79.123110,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,39.23538406,1.0000,-0.025000,true,NaN,high_ecc_elliptic,0.027244,39.235384,0.794579,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,19.21954446,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.012374,19.219544,0.783938,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,9.18330013,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.005004,9.183300,0.816735,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,3.00000000,1.0000,-0.250000,true,NaN,moderate_ecc_elliptic,0.000777,3.000000,1.000005,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,96.90415760,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,96.904158,76.807268,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,36.73320053,2.0000,-0.025000,true,NaN,high_ecc_elliptic,0.000078,36.733201,3.268245,Success,unlike
1.0000,-1.0000,1.00,2.00,10.00,16.32455532,2.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000023,16.324555,3.675551,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,100.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,100.000000,79.880854,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,40.00000000,0.0000,-0.025000,true,NaN,high_ecc_elliptic,0.023016,40.000000,1.068738,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,20.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.193253,20.000000,0.444988,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,10.00000000,0.0000,-0.100000,false,NaN,unbound,1.580186,10.000000,0.249409,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,4.00000000,0.0000,-0.250000,false,NaN,unbound,91.642863,4.000000,0.087227,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,2.00000000,0.0000,-0.500000,false,NaN,failed,NaN,2.000000,0.054861,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,1.00000000,0.0000,-1.000000,false,NaN,failed,NaN,1.000000,0.067135,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,0.50000000,0.0000,-2.000000,false,NaN,failed,NaN,0.500000,0.040126,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,99.99249944,0.1000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.992499,79.873354,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,39.99249859,0.1000,-0.025000,false,NaN,failed,NaN,39.992499,0.533386,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,19.99249719,0.1000,-0.050000,false,NaN,failed,NaN,19.992497,0.327694,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,9.99249437,0.1000,-0.100000,false,NaN,failed,NaN,9.992494,0.036533,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,3.99248588,0.1000,-0.250000,false,NaN,failed,NaN,3.992486,0.048834,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,1.99247166,0.1000,-0.500000,false,NaN,failed,NaN,1.992472,0.048553,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,0.99244289,0.1000,-1.000000,false,NaN,failed,NaN,0.992443,0.060505,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,0.49238399,0.1000,-2.000000,false,NaN,failed,NaN,0.492384,0.034173,Failure,unlike
1.0000,-1.0000,1.00,2.00,100.00,99.95310301,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.953103,79.833963,Success,unlike
1.0000,-1.0000,1.00,2.00,100.00,39.95306994,0.2500,-0.025000,false,NaN,unbound,1692.730872,39.953070,0.286113,Success,unlike
